- M = 1.15 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.060
- No distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
  --------------------------------------------------------
   0.000000   66000.95   8.903217   0.00627461  -0.173584
   0.000100   64993.35   8.905644   0.00625710  -0.202737
   0.000174   63813.73   8.907142   0.00624632  -0.236053
   0.000256   62322.46   8.908537   0.00623630  -0.278526
   0.000346   60724.17   8.909839   0.00622696  -0.324961
   0.000448   59096.87   8.911079   0.00621807  -0.373389
   0.000567   57490.18   8.912267   0.00620958  -0.422460
   0.000710   55932.08   8.913410   0.00620141  -0.471334
   0.000881   54475.03   8.914489   0.00619371  -0.518267
   0.001091   53126.27   8.915511   0.00618643  -0.562842
   0.001354   51890.36   8.916484   0.00617950  -0.604705
   0.001690   50768.14   8.917411   0.00617291  -0.643613
   0.002129   49755.41   8.918295   0.00616663  -0.679501
   0.002706   48840.95   8.919146   0.00616059  -0.712578
   0.003469   48004.55   8.919983   0.00615466  -0.743421
   0.004466   47219.46   8.920826   0.00614869  -0.772909
   0.005747   46457.32   8.921683   0.00614262  -0.802034
   0.007349   45696.11   8.922547   0.00613652  -0.831598
   0.009293   44927.29   8.923396   0.00613052  -0.861923
   0.011556   44158.21   8.924197   0.00612487  -0.892719
   0.014171   43383.67   8.924968   0.00611944  -0.924230
   0.017126   42612.50   8.925709   0.00611422  -0.956129
   0.020454   41841.75   8.926431   0.00610914  -0.988559
   0.024165   41075.09   8.927135   0.00610419  -1.021389
   0.028262   40314.91   8.927814   0.00609942  -1.054519
   0.032725   39566.89   8.928459   0.00609490  -1.087699
   0.037576   38829.61   8.929080   0.00609053  -1.120996
   0.042832   38102.51   8.929686   0.00608629  -1.154439
   0.048474   37389.06   8.930276   0.00608215  -1.187866
   0.054545   36685.89   8.930861   0.00607806  -1.221433
   0.061020   35997.31   8.931441   0.00607401  -1.254928
   0.067906   35322.96   8.932008   0.00607004  -1.288347
   0.075253   34659.09   8.932559   0.00606619  -1.321859
   0.083053   34006.94   8.933089   0.00606249  -1.355386
   0.091233   33372.33   8.933585   0.00605903  -1.388607
   0.099847   32751.63   8.934050   0.00605578  -1.421686
   0.108969   32141.26   8.934494   0.00605269  -1.454810
   0.118571   31544.29   8.934921   0.00604972  -1.487806
   0.128651   30962.01   8.935335   0.00604684  -1.520586
   0.139290   30391.01   8.935744   0.00604399  -1.553331
   0.150582   29828.36   8.936156   0.00604112  -1.586206
   0.162439   29279.11   8.936556   0.00603834  -1.618892
   0.174867   28743.99   8.936941   0.00603566  -1.651321
   0.188041   28216.80   8.937317   0.00603305  -1.683854
   0.201766   27706.21   8.937681   0.00603053  -1.715940
   0.216418   27199.95   8.938042   0.00602802  -1.748338
   0.231695   26710.10   8.938399   0.00602554  -1.780265
   0.247881   26228.58   8.938756   0.00602306  -1.812225
   0.264911   25757.77   8.939103   0.00602066  -1.844038
   0.282837   25297.88   8.939439   0.00601833  -1.875670
   0.301757   24846.79   8.939762   0.00601609  -1.907249
   0.321673   24406.15   8.940073   0.00601394  -1.938643
   0.342880   23971.11   8.940374   0.00601186  -1.970189
   0.365223   23546.74   8.940671   0.00600980  -2.001516
   0.389100   23127.86   8.940978   0.00600768  -2.033004
   0.413968   22724.40   8.941280   0.00600558  -2.063879
   0.440336   22329.31   8.941580   0.00600352  -2.094646
   0.468472   21940.23   8.941872   0.00600150  -2.125475
   0.498314   21559.38   8.942150   0.00599958  -2.156172
   0.529870   21187.45   8.942407   0.00599780  -2.186661
   0.563573   20821.44   8.942659   0.00599606  -2.217184
   0.599815   20459.74   8.942910   0.00599433  -2.247877
   0.638302   20106.96   8.943156   0.00599263  -2.278338
   0.678857   19765.87   8.943395   0.00599098  -2.308299
   0.722561   19429.47   8.943631   0.00598936  -2.338355
   0.768774   19104.25   8.943857   0.00598779  -2.367906
   0.818886   18782.45   8.944070   0.00598632  -2.397630
   0.872294   18470.00   8.944266   0.00598498  -2.426966
   0.929859   18164.11   8.944452   0.00598370  -2.456163
   0.991612   17866.74   8.944631   0.00598246  -2.485018
   1.058123   17577.26   8.944810   0.00598123  -2.513573
   1.130921   17292.07   8.944996   0.00597995  -2.542176
   1.209177   17016.83   8.945190   0.00597861  -2.570244
   1.294321   16748.79   8.945396   0.00597719  -2.598030
   1.388175   16485.37   8.945611   0.00597572  -2.625784
   1.490360   16230.24   8.945827   0.00597423  -2.653095
   1.601635   15983.63   8.946040   0.00597277  -2.679906
   1.735100   15796.55   8.946190   0.00597173  -2.700509
   1.908665   15562.71   8.946415   0.00597019  -2.726642
   2.115385   15341.14   8.946635   0.00596868  -2.751772
   2.370009   15119.10   8.946866   0.00596709  -2.777330
   2.653252   14905.19   8.947098   0.00596550  -2.802315
   2.955921   14701.02   8.947326   0.00596393  -2.826505
   3.277594   14507.08   8.947551   0.00596238  -2.849799
   3.586441   14329.64   8.947758   0.00596096  -2.871385
   3.864926   14177.70   8.947939   0.00595973  -2.890083
   4.117030   14042.87   8.948100   0.00595862  -2.906844
   4.347270   13916.25   8.948252   0.00595758  -2.922730
   4.574122   13795.96   8.948400   0.00595656  -2.937961
   4.805330   13674.00   8.948555   0.00595549  -2.953541
   5.009580   13563.13   8.948697   0.00595452  -2.967825
   5.211314   13452.82   8.948840   0.00595354  -2.982155
   5.409053   13343.77   8.948980   0.00595258  -2.996433
   5.599099   13238.16   8.949114   0.00595167  -3.010371
   5.770492   13135.26   8.949237   0.00595082  -3.024051
   5.939757   13031.50   8.949357   0.00595000  -3.037947
   6.101540   12930.36   8.949469   0.00594923  -3.051595
   6.268630   12821.61   8.949580   0.00594847  -3.066378
   6.429244   12715.76   8.949682   0.00594777  -3.080880
   6.602342   12604.57   8.949785   0.00594707  -3.096240
   6.752641   12502.09   8.949878   0.00594643  -3.110515
   6.901924   12397.05   8.949974   0.00594578  -3.125269
   7.038883   12297.88   8.950064   0.00594516  -3.139311
   7.169591   12195.83   8.950157   0.00594453  -3.153878
   7.293020   12097.74   8.950245   0.00594392  -3.167995
   7.423155   11999.81   8.950334   0.00594331  -3.182204
