- M = 1.25 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.060
- No distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
  --------------------------------------------------------
   0.000000   70000.92   9.163446   0.00484818  -0.295387
   0.000100   68693.08   9.164367   0.00484304  -0.329071
   0.000200   67144.17   9.165237   0.00483819  -0.369560
   0.000340   65331.72   9.166139   0.00483317  -0.417998
   0.000520   63662.77   9.167011   0.00482832  -0.463824
   0.000762   62191.62   9.167861   0.00482359  -0.505289
   0.001103   60920.70   9.168712   0.00481888  -0.542008
   0.001598   59833.58   9.169581   0.00481406  -0.574157
   0.002311   58885.85   9.170478   0.00480908  -0.602790
   0.003300   58012.92   9.171400   0.00480398  -0.629657
   0.004596   57156.04   9.172337   0.00479881  -0.656444
   0.006210   56281.30   9.173285   0.00479357  -0.684184
   0.008103   55395.42   9.174224   0.00478839  -0.712684
   0.010290   54493.48   9.175174   0.00478316  -0.742151
   0.012774   53578.83   9.176102   0.00477805  -0.772485
   0.015561   52655.07   9.176970   0.00477328  -0.803565
   0.018648   51729.40   9.177764   0.00476891  -0.835170
   0.022056   50805.24   9.178522   0.00476475  -0.867244
   0.025794   49886.46   9.179255   0.00476074  -0.899679
   0.029875   48974.24   9.179961   0.00475687  -0.932446
   0.034278   48076.07   9.180637   0.00475317  -0.965277
   0.039015   47190.78   9.181277   0.00474967  -0.998204
   0.044107   46316.95   9.181882   0.00474636  -1.031278
   0.049532   45460.32   9.182456   0.00474322  -1.064282
   0.055343   44615.49   9.183014   0.00474018  -1.097427
   0.061522   43787.02   9.183559   0.00473720  -1.130533
   0.068111   42971.91   9.184101   0.00473425  -1.163718
   0.075061   42177.81   9.184636   0.00473134  -1.196655
   0.082420   41399.72   9.185154   0.00472852  -1.229519
   0.090228   40635.44   9.185655   0.00472579  -1.262391
   0.098495   39885.71   9.186138   0.00472316  -1.295224
   0.107209   39153.10   9.186602   0.00472064  -1.327893
   0.116453   38432.71   9.187048   0.00471821  -1.360599
   0.126222   37726.77   9.187471   0.00471592  -1.393228
   0.136449   37041.01   9.187865   0.00471377  -1.425490
   0.147331   36364.61   9.188246   0.00471171  -1.457886
   0.158881   35700.22   9.188620   0.00470968  -1.490292
   0.170996   35055.57   9.188990   0.00470767  -1.522318
   0.184012   34416.15   9.189372   0.00470561  -1.554678
   0.197679   33796.14   9.189751   0.00470355  -1.586639
   0.212163   33189.50   9.190129   0.00470151  -1.618482
   0.227445   32599.22   9.190501   0.00469950  -1.650027
   0.243952   32011.70   9.190870   0.00469750  -1.681991
   0.261227   31445.44   9.191224   0.00469559  -1.713349
   0.279881   30882.62   9.191571   0.00469371  -1.745070
   0.299543   30336.43   9.191894   0.00469197  -1.776392
   0.320453   29802.72   9.192190   0.00469036  -1.807522
   0.343000   29274.63   9.192471   0.00468884  -1.838862
   0.367018   28759.96   9.192741   0.00468739  -1.869943
   0.392933   28253.24   9.193009   0.00468594  -1.901091
   0.420532   27762.25   9.193280   0.00468448  -1.931816
   0.450373   27281.07   9.193573   0.00468290  -1.962483
   0.482837   26808.69   9.193901   0.00468113  -1.993155
   0.518028   26347.39   9.194251   0.00467925  -2.023656
   0.556843   25890.88   9.194611   0.00467731  -2.054380
   0.599287   25443.90   9.194962   0.00467542  -2.084983
   0.645006   25012.90   9.195283   0.00467369  -2.114983
   0.695248   24590.12   9.195565   0.00467217  -2.144878
   0.750605   24176.51   9.195818   0.00467082  -2.174599
   0.812884   23766.98   9.196055   0.00466954  -2.204515
   0.882267   23368.27   9.196283   0.00466831  -2.234133
   0.960552   22978.96   9.196512   0.00466708  -2.263547
   1.050427   22596.94   9.196753   0.00466579  -2.292909
   1.157932   22353.84   9.196955   0.00466471  -2.311902
   1.325453   21987.01   9.197327   0.00466271  -2.341018
   1.525499   21654.35   9.197735   0.00466052  -2.367911
   1.785244   21309.62   9.198211   0.00465796  -2.396264
   2.096676   20970.08   9.198727   0.00465520  -2.424682
   2.450341   20635.70   9.199267   0.00465230  -2.453146
   2.832304   20308.79   9.199816   0.00464937  -2.481435
   3.213512   19991.47   9.200345   0.00464653  -2.509321
   3.592855   19675.94   9.200864   0.00464376  -2.537477
   3.938062   19370.47   9.201326   0.00464129  -2.565122
   4.260568   19071.27   9.201741   0.00463907  -2.592578
   4.558061   18783.39   9.202102   0.00463715  -2.619361
   4.824256   18498.12   9.202418   0.00463546  -2.646263
   5.066599   18223.33   9.202701   0.00463395  -2.672546
   5.287013   17950.52   9.202957   0.00463258  -2.699005
   5.481040   17689.00   9.203186   0.00463136  -2.724728
   5.651038   17436.28   9.203382   0.00463032  -2.749922
   5.817008   17189.82   9.203567   0.00462933  -2.774837
   5.964721   16947.72   9.203733   0.00462844  -2.799644
   6.103632   16708.72   9.203889   0.00462761  -2.824471
   6.227057   16476.85   9.204031   0.00462686  -2.848890
   6.345976   16238.96   9.204173   0.00462610  -2.874296
   6.452929   16020.18   9.204303   0.00462541  -2.897989
   6.546436   15808.79   9.204423   0.00462477  -2.921185
   6.640642   15588.29   9.204544   0.00462412  -2.945706
   6.722074   15386.30   9.204651   0.00462355  -2.968470
   6.803127   15189.13   9.204750   0.00462303  -2.990974
   6.875997   14997.26   9.204838   0.00462256  -3.013146
   6.940456   14827.94   9.204912   0.00462216  -3.032945
   6.995147   14677.42   9.204980   0.00462181  -3.050737
   7.044502   14543.37   9.205044   0.00462146  -3.066739
   7.093799   14408.28   9.205114   0.00462109  -3.083020
   7.137545   14288.89   9.205179   0.00462075  -3.097541
   7.182118   14169.32   9.205244   0.00462040  -3.112203
   7.224468   14047.05   9.205313   0.00462003  -3.127329
   7.265124   13928.45   9.205380   0.00461967  -3.142125
   7.304394   13816.57   9.205443   0.00461934  -3.156198
   7.344224   13703.86   9.205504   0.00461902  -3.170488
   7.383300   13594.89   9.205561   0.00461871  -3.184413
   7.419874   13485.30   9.205614   0.00461843  -3.198527
   7.455992   13375.42   9.205665   0.00461816  -3.212791
   7.495512   13266.13   9.205717   0.00461788  -3.227096
   7.535019   13159.04   9.205769   0.00461761  -3.241227
   7.572788   13048.25   9.205821   0.00461733  -3.255968
   7.613796   12936.33   9.205873   0.00461705  -3.270985
   7.652924   12832.85   9.205921   0.00461680  -3.284985
   7.690285   12726.31   9.205969   0.00461654  -3.299515
   7.730800   12618.80   9.206016   0.00461629  -3.314300
   7.767266   12516.95   9.206059   0.00461606  -3.328421
   7.803759   12415.86   9.206102   0.00461584  -3.342550
   7.840782   12312.32   9.206143   0.00461562  -3.357139
   7.879231   12205.65   9.206184   0.00461541  -3.372295
   7.920670   12099.51   9.206220   0.00461521  -3.387505
   7.958820   11996.13   9.206254   0.00461503  -3.402445
   7.999567   11891.94   9.206286   0.00461486  -3.417630
   8.038207   11787.31   9.206318   0.00461469  -3.433015
   8.077267   11682.31   9.206349   0.00461452  -3.448590
   8.116683   11577.90   9.206381   0.00461435  -3.464218
   8.156692   11470.72   9.206414   0.00461418  -3.480406
   8.196180   11366.60   9.206447   0.00461401  -3.496280
   8.236227   11261.64   9.206481   0.00461382  -3.512430
   8.276342   11158.12   9.206517   0.00461364  -3.528509
   8.316859   11052.35   9.206551   0.00461345  -3.545089
   8.356768   10949.70   9.206585   0.00461327  -3.561332
   8.397049   10846.61   9.206618   0.00461310  -3.577798
   8.437327   10744.12   9.206652   0.00461292  -3.594325
   8.477641   10642.10   9.206685   0.00461274  -3.610932
   8.517988   10541.35   9.206718   0.00461256  -3.627488
   8.558601   10438.62   9.206751   0.00461239  -3.644535
   8.598687   10338.52   9.206783   0.00461222  -3.661306
   8.639062   10238.10   9.206814   0.00461206  -3.678291
   8.679448   10138.13   9.206844   0.00461190  -3.695369
   8.719876   10038.50   9.206876   0.00461173  -3.712556
