- M = 1.05 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.030
- No distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
   0.703693   16336.75   8.741666   0.00722118  -2.477080
   0.741039   16065.30   8.741870   0.00721948  -2.506391
   0.780475   15797.67   8.742070   0.00721782  -2.535774
   0.821022   15540.70   8.742266   0.00721619  -2.564460
   0.863871   15287.39   8.742469   0.00721451  -2.593212
   0.908055   15043.84   8.742680   0.00721275  -2.621322
   0.954201   14806.71   8.742902   0.00721092  -2.649144
   1.002132   14577.00   8.743127   0.00720905  -2.676531
   1.051047   14357.99   8.743347   0.00720722  -2.703049
   1.100277   14151.53   8.743555   0.00720549  -2.728418
   1.148467   13961.57   8.743744   0.00720393  -2.752084
   1.192848   13796.07   8.743904   0.00720260  -2.772959
   1.231607   13658.22   8.744033   0.00720153  -2.790533
   1.268742   13531.75   8.744147   0.00720058  -2.806807
   1.305850   13410.60   8.744252   0.00719971  -2.822536
   1.342390   13296.12   8.744349   0.00719891  -2.837526
   1.378933   13186.12   8.744441   0.00719815  -2.852049
   1.415569   13080.10   8.744528   0.00719742  -2.866161
   1.453145   12975.56   8.744615   0.00719671  -2.880186
   1.493032   12869.04   8.744703   0.00719597  -2.894595
   1.532497   12767.76   8.744790   0.00719526  -2.908407
   1.572256   12669.57   8.744877   0.00719454  -2.921905
   1.614823   12568.56   8.744969   0.00719377  -2.935903
   1.659796   12466.13   8.745067   0.00719296  -2.950217
   1.705616   12365.94   8.745168   0.00719212  -2.964336
   1.754312   12263.78   8.745279   0.00719121  -2.978858
   1.809602   12152.91   8.745407   0.00719014  -2.994763
   1.870545   12048.72   8.745517   0.00718923  -3.009830
   1.941509   11951.41   8.745651   0.00718813  -3.024051
   2.015565   11853.67   8.745784   0.00718703  -3.038449
   2.097170   11758.59   8.745917   0.00718593  -3.052573
   2.185555   11663.65   8.746050   0.00718482  -3.066789
   2.278706   11569.71   8.746178   0.00718377  -3.080964
   2.375957   11475.71   8.746300   0.00718276  -3.095258
   2.476504   11381.89   8.746413   0.00718182  -3.109632
   2.582395   11286.69   8.746520   0.00718094  -3.124330
   2.692576   11190.31   8.746623   0.00718009  -3.139331
   2.810166   11093.33   8.746724   0.00717926  -3.154553
   2.935200   10996.06   8.746823   0.00717844  -3.169950
   3.060111   10896.64   8.746919   0.00717764  -3.185825
   3.191242   10793.94   8.747018   0.00717682  -3.202375
   3.324518   10690.39   8.747118   0.00717600  -3.219220
   3.460390   10589.22   8.747217   0.00717518  -3.235837
   3.601670   10486.75   8.747318   0.00717434  -3.252831
   3.746505   10384.24   8.747423   0.00717348  -3.270000
   3.884484   10285.75   8.747524   0.00717265  -3.286657
   4.018753   10189.05   8.747626   0.00717180  -3.303168
   4.161748   10090.10   8.747737   0.00717088  -3.320232
   4.307902    9989.42   8.747847   0.00716997  -3.337763
   4.444086    9892.11   8.747955   0.00716908  -3.354875
   4.579112    9796.49   8.748059   0.00716823  -3.371854
   4.714822    9701.95   8.748156   0.00716743  -3.388796
   4.853865    9605.52   8.748251   0.00716664  -3.406243
   4.995938    9508.13   8.748341   0.00716590  -3.424037
   5.133946    9412.71   8.748424   0.00716522  -3.441642
   5.266346    9317.88   8.748500   0.00716458  -3.459308
   5.402588    9224.85   8.748574   0.00716398  -3.476812
   5.537104    9129.49   8.748648   0.00716337  -3.494939
   5.669751    9034.97   8.748720   0.00716278  -3.513089
   5.802157    8941.88   8.748791   0.00716219  -3.531152
   5.930573    8851.41   8.748859   0.00716163  -3.548886
   6.056696    8763.76   8.748924   0.00716110  -3.566238
   6.176288    8676.91   8.748987   0.00716057  -3.583603
   6.296367    8587.87   8.749051   0.00716005  -3.601586
   6.421895    8500.75   8.749113   0.00715953  -3.619361
   6.540725    8415.23   8.749175   0.00715902  -3.636987
   6.654688    8331.95   8.749236   0.00715852  -3.654326
   6.773748    8245.31   8.749302   0.00715798  -3.672550
   6.886285    8162.97   8.749365   0.00715745  -3.690049
   7.001460    8078.88   8.749431   0.00715691  -3.708103
   7.113227    7997.82   8.749493   0.00715640  -3.725682
   7.224316    7917.50   8.749552   0.00715592  -3.743276
   7.333444    7839.14   8.749606   0.00715548  -3.760609
   7.438116    7763.79   8.749654   0.00715508  -3.777434
   7.536732    7689.21   8.749698   0.00715472  -3.794247
   7.634901    7616.14   8.749740   0.00715436  -3.810877
   7.731813    7542.60   8.749780   0.00715403  -3.827772
   7.825457    7472.96   8.749820   0.00715371  -3.843925
   7.917917    7404.58   8.749861   0.00715337  -3.859935
   8.007709    7338.86   8.749901   0.00715304  -3.875464
   8.095453    7275.17   8.749943   0.00715270  -3.890646
   8.180643    7214.12   8.749985   0.00715235  -3.905329
   8.261947    7156.41   8.750027   0.00715200  -3.919322
   8.337302    7099.96   8.750070   0.00715165  -3.933122
   8.409738    7047.68   8.750111   0.00715131  -3.946003
   8.482789    6994.21   8.750153   0.00715097  -3.959275
   8.553229    6944.45   8.750192   0.00715064  -3.971718
   8.624207    6895.26   8.750231   0.00715032  -3.984105
   8.698857    6847.47   8.750270   0.00715000  -3.996225
   8.768520    6800.90   8.750309   0.00714968  -4.008120
   8.837216    6755.80   8.750347   0.00714937  -4.019717
   8.904823    6712.76   8.750384   0.00714906  -4.030855
   8.968020    6671.29   8.750421   0.00714876  -4.041659
   9.034566    6631.96   8.750458   0.00714846  -4.051967
   9.101687    6593.76   8.750494   0.00714816  -4.062037
   9.168829    6556.61   8.750529   0.00714787  -4.071888
   9.235643    6520.69   8.750565   0.00714758  -4.081466
   9.302312    6485.75   8.750599   0.00714729  -4.090834
   9.364705    6451.61   8.750632   0.00714702  -4.100036
   9.430636    6418.72   8.750663   0.00714677  -4.108945
   9.497223    6386.35   8.750693   0.00714652  -4.117759
   9.564087    6354.44   8.750722   0.00714628  -4.126490
   9.626984    6323.40   8.750751   0.00714605  -4.135025
   9.694168    6292.44   8.750778   0.00714582  -4.143577
   9.760694    6262.48   8.750805   0.00714560  -4.151896
   9.827066    6233.10   8.750832   0.00714538  -4.160092
   9.892840    6204.50   8.750859   0.00714516  -4.168108
   9.957951    6176.62   8.750885   0.00714494  -4.175957
  10.022320    6149.40   8.750912   0.00714472  -4.183657
  10.082120    6123.05   8.750939   0.00714450  -4.191145
  10.145860    6096.35   8.750966   0.00714427  -4.198763
  10.208220    6070.17   8.750993   0.00714406  -4.206266
  10.270040    6044.02   8.751018   0.00714385  -4.213791
  10.331230    6017.93   8.751043   0.00714365  -4.221331
  10.391820    5991.87   8.751066   0.00714345  -4.228892
  10.451800    5965.94   8.751089   0.00714326  -4.236451
  10.511160    5940.16   8.751112   0.00714308  -4.243994
  10.569830    5914.63   8.751133   0.00714290  -4.251500
  10.627770    5889.43   8.751155   0.00714272  -4.258939
  10.684950    5864.60   8.751176   0.00714255  -4.266300
  10.741320    5840.13   8.751197   0.00714238  -4.273582
  10.796850    5816.77   8.751217   0.00714221  -4.280566
  10.849630    5793.61   8.751237   0.00714205  -4.287516
  10.903300    5770.19   8.751256   0.00714189  -4.294572
  10.956180    5746.87   8.751275   0.00714173  -4.301625
  11.008250    5723.64   8.751294   0.00714157  -4.308682
  11.059550    5700.36   8.751313   0.00714143  -4.315778
  11.110090    5676.99   8.751330   0.00714128  -4.322934
  11.159910    5653.51   8.751347   0.00714114  -4.330151
  11.209020    5630.42   8.751363   0.00714101  -4.337275
  11.257350    5606.57   8.751379   0.00714088  -4.344665
  11.303810    5583.52   8.751394   0.00714076  -4.351838
  11.351340    5559.69   8.751409   0.00714063  -4.359282
  11.398080    5536.04   8.751424   0.00714051  -4.366703
  11.444140    5513.02   8.751438   0.00714039  -4.373957
  11.487480    5490.71   8.751452   0.00714028  -4.381014
