- M = 1.20 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.040
- Partial distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
   3.106971   17113.10   9.051020   0.00540651  -2.647773
   3.186971   17099.14   9.051081   0.00540613  -2.649252
   3.266971   17087.11   9.051142   0.00540575  -2.650536
   3.346971   17074.99   9.051203   0.00540537  -2.651829
   3.426971   17061.36   9.051265   0.00540499  -2.653278
   3.506971   17049.35   9.051325   0.00540461  -2.654562
   3.586971   17043.34   9.051383   0.00540425  -2.655232
   3.666971   17034.02   9.051443   0.00540388  -2.656242
   3.746971   17025.99   9.051502   0.00540351  -2.657120
   3.826971   17016.38   9.051562   0.00540314  -2.658160
   3.906971   17006.95   9.051621   0.00540277  -2.659183
   3.986971   17000.21   9.051680   0.00540240  -2.659931
   4.066971   16993.38   9.051738   0.00540204  -2.660687
   4.146971   16984.76   9.051798   0.00540167  -2.661627
   4.226971   16976.49   9.051857   0.00540130  -2.662533
   4.306971   16966.83   9.051917   0.00540093  -2.663581
   4.386971   16962.15   9.051974   0.00540057  -2.664118
   4.466971   16957.64   9.052031   0.00540022  -2.664637
   4.546971   16948.17   9.052091   0.00539984  -2.665667
   4.626971   16937.71   9.052151   0.00539947  -2.666800
   4.706971   16928.28   9.052211   0.00539910  -2.667827
   4.786971   16921.23   9.052269   0.00539874  -2.668610
   4.866971   16912.43   9.052329   0.00539837  -2.669573
   4.946971   16904.39   9.052387   0.00539800  -2.670457
   5.026971   16900.16   9.052444   0.00539765  -2.670949
   5.106971   16899.17   9.052500   0.00539730  -2.671107
   5.186971   16892.41   9.052558   0.00539694  -2.671860
   5.266971   16881.22   9.052619   0.00539657  -2.673071
   5.346971   16871.62   9.052678   0.00539620  -2.674119
   5.426971   16861.28   9.052738   0.00539582  -2.675244
   5.506971   16853.00   9.052797   0.00539546  -2.676156
   5.586971   16844.94   9.052855   0.00539510  -2.677045
   5.666971   16837.05   9.052914   0.00539473  -2.677917
   5.746971   16834.83   9.052970   0.00539439  -2.678202
   5.826971   16829.95   9.053027   0.00539403  -2.678763
   5.906971   16823.83   9.053084   0.00539367  -2.679452
   5.986971   16823.28   9.053139   0.00539333  -2.679564
   6.066971   16821.81   9.053195   0.00539299  -2.679772
   6.146971   16819.75   9.053250   0.00539264  -2.680040
   6.226971   16819.60   9.053305   0.00539230  -2.680110
   6.306971   16811.85   9.053364   0.00539194  -2.680969
   6.386971   16810.27   9.053419   0.00539159  -2.681188
   6.466971   16804.61   9.053477   0.00539124  -2.681831
   6.546971   16799.80   9.053534   0.00539088  -2.682385
   6.626971   16796.86   9.053590   0.00539053  -2.682745
   6.706971   16800.44   9.053643   0.00539020  -2.682428
   6.786971   16796.47   9.053700   0.00538985  -2.682895
   6.866971   16789.24   9.053758   0.00538949  -2.683702
   6.946971   16793.44   9.053811   0.00538916  -2.683320
   7.026971   16790.61   9.053867   0.00538881  -2.683669
   7.106971   16785.25   9.053925   0.00538846  -2.684281
   7.186971   16777.18   9.053983   0.00538809  -2.685175
   7.266971   16765.44   9.054043   0.00538772  -2.686451
   7.346971   16753.28   9.054103   0.00538735  -2.687771
   7.426971   16743.91   9.054162   0.00538698  -2.688803
   7.506971   16737.23   9.054220   0.00538663  -2.689553
   7.586971   16734.54   9.054275   0.00538628  -2.689888
   7.666971   16734.30   9.054330   0.00538594  -2.689967
   7.746971   16725.42   9.054389   0.00538558  -2.690949
   7.826971   16721.37   9.054445   0.00538523  -2.691425
   7.906971   16733.39   9.054494   0.00538493  -2.690226
   7.986971   16738.96   9.054546   0.00538461  -2.689699
   8.066971   16733.13   9.054603   0.00538425  -2.690362
   8.146971   16731.15   9.054659   0.00538391  -2.690623
   8.226971   16730.61   9.054714   0.00538356  -2.690735
   8.306971   16726.85   9.054770   0.00538321  -2.691181
   8.386971   16712.12   9.054832   0.00538283  -2.692773
   8.466971   16704.80   9.054889   0.00538248  -2.693592
   8.546971   16693.55   9.054948   0.00538211  -2.694821
   8.626971   16677.94   9.055009   0.00538173  -2.696507
   8.706971   16656.15   9.055072   0.00538134  -2.698841
   8.786971   16657.82   9.055126   0.00538101  -2.698721
   8.866971   16652.87   9.055183   0.00538066  -2.699294
   8.946971   16645.48   9.055241   0.00538030  -2.700124
   9.026971   16632.75   9.055302   0.00537992  -2.701513
   9.106971   16619.61   9.055362   0.00537955  -2.702946
   9.186971   16612.82   9.055420   0.00537919  -2.703714
   9.266971   16607.44   9.055476   0.00537884  -2.704334
   9.346971   16587.44   9.055540   0.00537845  -2.706490
   9.426971   16576.84   9.055599   0.00537808  -2.707660
   9.506971   16539.54   9.055669   0.00537765  -2.711643
   9.586971   16534.72   9.055725   0.00537730  -2.712204
   9.666971   16545.75   9.055773   0.00537700  -2.711095
   9.746971   16552.49   9.055824   0.00537669  -2.710438
   9.826971   16515.51   9.055895   0.00537625  -2.714395
   9.906971   16493.92   9.055959   0.00537585  -2.716731
   9.986971   16371.00   9.056068   0.00537518  -2.729834
  10.066970   16311.92   9.056144   0.00537471  -2.736191
  10.116970   16164.46   9.056257   0.00537401  -2.752080
  10.166430   15979.42   9.056378   0.00537326  -2.772202
  10.219700   15759.46   9.056519   0.00537252  -2.796438
  10.276380   15526.31   9.056660   0.00537164  -2.822472
  10.335270   15299.40   9.056797   0.00537079  -2.848184
  10.396100   15082.26   9.056935   0.00536994  -2.873153
  10.455920   14878.38   9.057075   0.00536908  -2.896936
  10.515570   14687.61   9.057214   0.00536822  -2.919494
  10.571650   14514.50   9.057348   0.00536739  -2.940224
  10.623680   14366.45   9.057466   0.00536666  -2.958153
  10.676220   14230.44   9.057577   0.00536597  -2.974788
  10.732890   14103.52   9.057680   0.00536534  -2.990454
  10.786730   13983.20   9.057779   0.00536473  -3.005436
  10.841560   13861.28   9.057876   0.00536413  -3.020747
  10.897280   13739.55   9.057967   0.00536357  -3.036161
  10.952950   13620.93   9.058053   0.00536304  -3.051310
  11.003380   13509.91   9.058130   0.00536256  -3.065605
  11.053420   13402.33   9.058202   0.00536211  -3.079565
  11.107290   13293.65   9.058266   0.00536172  -3.093773
  11.167330   13186.12   9.058342   0.00536125  -3.107958
  11.228640   13075.89   9.058421   0.00536076  -3.122621
  11.291420   12964.40   9.058506   0.00536024  -3.137581
  11.354420   12856.92   9.058587   0.00535974  -3.152124
  11.420380   12753.11   9.058667   0.00535925  -3.166287
  11.486790   12646.35   9.058747   0.00535875  -3.180970
  11.555470   12537.44   9.058826   0.00535826  -3.196075
  11.623580   12434.11   9.058898   0.00535782  -3.210524
  11.689960   12332.39   9.058964   0.00535742  -3.224859
  11.754620   12229.16   9.059025   0.00535704  -3.239523
  11.817130   12131.97   9.059079   0.00535671  -3.253437
  11.884030   12027.65   9.059139   0.00535633  -3.268501
  11.947930   11929.72   9.059197   0.00535598  -3.282761
  12.016710   11822.38   9.059266   0.00535555  -3.298531
  12.088690   11720.79   9.059331   0.00535515  -3.313588
  12.156790   11617.35   9.059403   0.00535471  -3.329059
  12.223630   11515.43   9.059470   0.00535429  -3.344434
  12.294860   11411.62   9.059537   0.00535388  -3.360232
  12.357000   11310.13   9.059598   0.00535350  -3.375813
  12.423440   11208.14   9.059654   0.00535316  -3.391605
  12.494450   11099.65   9.059710   0.00535281  -3.408557
  12.565240   10992.35   9.059759   0.00535251  -3.425481
  12.636400   10885.63   9.059804   0.00535224  -3.442473
  12.707940   10779.40   9.059845   0.00535198  -3.459551
  12.779780   10673.68   9.059885   0.00535174  -3.476714
  12.851860   10568.39   9.059925   0.00535149  -3.493973
  12.916060   10470.59   9.059963   0.00535126  -3.510163
  12.980870   10369.66   9.060003   0.00535101  -3.527029
  13.047940   10272.48   9.060044   0.00535076  -3.543427
  13.111650   10175.69   9.060089   0.00535048  -3.559918
  13.176000   10078.55   9.060134   0.00535020  -3.576625
  13.248010    9976.44   9.060179   0.00534993  -3.594360
  13.312440    9881.54   9.060221   0.00534967  -3.611006
  13.377710    9785.03   9.060261   0.00534942  -3.628097
  13.442640    9689.87   9.060299   0.00534919  -3.645111
  13.507900    9594.82   9.060336   0.00534896  -3.662274
  13.573290    9500.13   9.060373   0.00534873  -3.679539
  13.638740    9405.91   9.060409   0.00534851  -3.696891
  13.704210    9312.18   9.060446   0.00534828  -3.714325
  13.769680    9219.06   9.060482   0.00534806  -3.731821
  13.835160    9126.51   9.060518   0.00534784  -3.749382
  13.900610    9034.65   9.060554   0.00534761  -3.766993
  13.962180    8943.04   9.060592   0.00534738  -3.784735
  14.026910    8853.09   9.060627   0.00534717  -3.802333
  14.088210    8765.47   9.060660   0.00534696  -3.819644
  14.150490    8673.68   9.060696   0.00534674  -3.837966
  14.214360    8586.10   9.060727   0.00534655  -3.855628
  14.274620    8499.07   9.060759   0.00534635  -3.873359
  14.338080    8412.51   9.060788   0.00534618  -3.891169
  14.397220    8327.96   9.060816   0.00534600  -3.908746
  14.456220    8243.76   9.060843   0.00534583  -3.926425
  14.517980    8160.98   9.060868   0.00534568  -3.943983
  14.575530    8080.27   9.060893   0.00534553  -3.961273
  14.632880    8000.03   9.060918   0.00534537  -3.978636
  14.689300    7921.71   9.060942   0.00534523  -3.995750
  14.744950    7845.86   9.060966   0.00534508  -4.012490
  14.799850    7769.42   9.060990   0.00534493  -4.029521
  14.852950    7696.79   9.061014   0.00534478  -4.045861
  14.905040    7625.97   9.061039   0.00534463  -4.061944
  14.955610    7557.74   9.061063   0.00534448  -4.077580
  15.004770    7491.93   9.061086   0.00534434  -4.092795
  15.052560    7428.54   9.061108   0.00534421  -4.107579
  15.099150    7367.31   9.061130   0.00534407  -4.121978
  15.144720    7308.00   9.061151   0.00534394  -4.136040
  15.189400    7250.47   9.061172   0.00534381  -4.149792
  15.233350    7194.46   9.061193   0.00534368  -4.163284
  15.276660    7139.89   9.061214   0.00534355  -4.176533
  15.319330    7086.75   9.061236   0.00534342  -4.189532
  15.358680    7036.49   9.061258   0.00534328  -4.201919
  15.400510    6986.34   9.061281   0.00534314  -4.214368
