- M = 1.20 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.060
- No distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
   1.073435   19530.45   9.059459   0.00535436  -2.426694
   1.158355   19212.07   9.059671   0.00535306  -2.455459
   1.252585   18902.23   9.059884   0.00535174  -2.483916
   1.358365   18599.29   9.060101   0.00535041  -2.512199
   1.485187   18398.71   9.060259   0.00534943  -2.531195
   1.674121   18109.08   9.060550   0.00534764  -2.559048
   1.900035   17834.41   9.060859   0.00534574  -2.585908
   2.180105   17554.31   9.061202   0.00534363  -2.613752
   2.492916   17285.33   9.061552   0.00534148  -2.640925
   2.848959   17019.28   9.061915   0.00533924  -2.668234
   3.233143   16757.54   9.062282   0.00533699  -2.695525
   3.617824   16507.69   9.062629   0.00533485  -2.721968
   4.000346   16266.81   9.062954   0.00533286  -2.747828
   4.375085   16029.03   9.063259   0.00533099  -2.773714
   4.740998   15794.62   9.063548   0.00532922  -2.799595
   5.066939   15572.19   9.063806   0.00532763  -2.824492
   5.375120   15357.92   9.064043   0.00532618  -2.848797
   5.653828   15149.80   9.064254   0.00532489  -2.872711
   5.910415   14950.54   9.064448   0.00532370  -2.895904
   6.133144   14762.75   9.064622   0.00532263  -2.918037
   6.334043   14588.49   9.064783   0.00532164  -2.938827
   6.497601   14437.13   9.064921   0.00532080  -2.957082
   6.634409   14299.82   9.065042   0.00532005  -2.973805
   6.758989   14172.21   9.065153   0.00531938  -2.989487
   6.878417   14044.70   9.065259   0.00531873  -3.005293
   6.987722   13921.76   9.065355   0.00531814  -3.020663
   7.083116   13807.18   9.065441   0.00531761  -3.035105
   7.178792   13687.91   9.065524   0.00531711  -3.050259
   7.267396   13574.91   9.065598   0.00531665  -3.064734
   7.351923   13465.73   9.065670   0.00531621  -3.078834
   7.432528   13360.57   9.065740   0.00531578  -3.092525
   7.504457   13257.71   9.065810   0.00531535  -3.106020
   7.584694   13146.65   9.065886   0.00531489  -3.120710
   7.660783   13041.64   9.065959   0.00531444  -3.134715
   7.736233   12934.89   9.066032   0.00531399  -3.149066
   7.808135   12828.37   9.066106   0.00531354  -3.163504
   7.874025   12723.27   9.066177   0.00531311  -3.177866
   7.937571   12618.96   9.066248   0.00531268  -3.192238
   8.003354   12518.36   9.066315   0.00531227  -3.206210
   8.066096   12418.63   9.066379   0.00531187  -3.220169
   8.128628   12319.57   9.066442   0.00531149  -3.234144
   8.188443   12214.81   9.066509   0.00531108  -3.249047
   8.245305   12111.53   9.066578   0.00531066  -3.263866
   8.305923   12007.32   9.066647   0.00531023  -3.278948
   8.360767   11906.08   9.066713   0.00530983  -3.293723
   8.418337   11804.77   9.066777   0.00530944  -3.308631
   8.472808   11702.23   9.066840   0.00530906  -3.323850
   8.527151   11596.61   9.066901   0.00530868  -3.339662
   8.586184   11489.07   9.066960   0.00530832  -3.355905
   8.639782   11387.23   9.067013   0.00530800  -3.371425
   8.697467   11282.67   9.067064   0.00530768  -3.387502
   8.754605   11173.48   9.067114   0.00530738  -3.404444
   8.808800   11072.24   9.067156   0.00530712  -3.420298
   8.864067   10969.74   9.067197   0.00530687  -3.436497
   8.919478   10867.79   9.067238   0.00530662  -3.452757
   8.975082   10766.32   9.067277   0.00530638  -3.469093
   9.030698   10665.73   9.067317   0.00530614  -3.485439
   9.086673   10565.27   9.067357   0.00530590  -3.501919
   9.142786   10465.45   9.067397   0.00530565  -3.518451
   9.195793   10366.76   9.067439   0.00530540  -3.534952
   9.249155   10266.22   9.067481   0.00530514  -3.551922
   9.305015   10169.17   9.067521   0.00530489  -3.568464
   9.361960   10071.28   9.067561   0.00530465  -3.585307
   9.415780    9973.79   9.067601   0.00530440  -3.602246
   9.472980    9876.33   9.067641   0.00530416  -3.619344
   9.526918    9780.30   9.067681   0.00530392  -3.636358
   9.584655    9683.27   9.067721   0.00530367  -3.653717
   9.642277    9586.79   9.067761   0.00530343  -3.671152
   9.699082    9486.86   9.067800   0.00530319  -3.689395
   9.753623    9393.26   9.067836   0.00530297  -3.706655
   9.808970    9297.44   9.067871   0.00530276  -3.724502
   9.863889    9203.97   9.067907   0.00530254  -3.742090
   9.922460    9109.74   9.067943   0.00530232  -3.760004
   9.977138    9018.31   9.067980   0.00530209  -3.777564
  10.032580    8926.01   9.068017   0.00530186  -3.795472
  10.091080    8833.56   9.068055   0.00530164  -3.813596
  10.145300    8744.77   9.068090   0.00530142  -3.831181
  10.200370    8654.98   9.068124   0.00530121  -3.849144
  10.255130    8567.11   9.068156   0.00530101  -3.866903
  10.309820    8478.33   9.068185   0.00530084  -3.885029
  10.363780    8392.04   9.068213   0.00530067  -3.902826
  10.417600    8306.65   9.068238   0.00530051  -3.920620
  10.474210    8220.42   9.068263   0.00530036  -3.938772
  10.525740    8139.90   9.068287   0.00530022  -3.955896
  10.578290    8058.32   9.068310   0.00530008  -3.973417
  10.633290    7976.12   9.068334   0.00529993  -3.991253
  10.682930    7900.31   9.068357   0.00529979  -4.007866
  10.733440    7823.71   9.068381   0.00529964  -4.024815
  10.783070    7749.65   9.068406   0.00529949  -4.041362
  10.831810    7676.33   9.068431   0.00529934  -4.057900
  10.879140    7606.31   9.068455   0.00529919  -4.073843
  10.925260    7538.74   9.068479   0.00529905  -4.089367
  10.970210    7473.58   9.068501   0.00529891  -4.104472
  11.014000    7410.81   9.068524   0.00529877  -4.119146
  11.056830    7350.13   9.068546   0.00529864  -4.133450
  11.098850    7291.31   9.068568   0.00529850  -4.147431
  11.140160    7234.19   9.068589   0.00529837  -4.161115
  11.180900    7178.56   9.068611   0.00529824  -4.174545
  11.221120    7124.41   9.068633   0.00529810  -4.187721
  11.260780    7071.87   9.068656   0.00529797  -4.200604
  11.299790    7021.13   9.068679   0.00529783  -4.213136
  11.338070    6972.41   9.068702   0.00529769  -4.225254
