- M = 1.05 Mo
- log q(H) = -10.0
- log q(He) = -6.0
- X(O) = 0.50
- X(Ne) = 0.060
- No distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
  --------------------------------------------------------
   0.000000   62001.16   8.702235   0.00755655  -0.120712
   0.000100   61553.09   8.705778   0.00752579  -0.136855
   0.000161   60966.14   8.707476   0.00751109  -0.155198
   0.000235   59977.17   8.709118   0.00749691  -0.185250
   0.000315   58732.98   8.710718   0.00748311  -0.223266
   0.000403   57347.44   8.712250   0.00746993  -0.266270
   0.000499   55885.40   8.713724   0.00745726  -0.312607
   0.000605   54397.86   8.715140   0.00744511  -0.360889
   0.000725   52911.73   8.716508   0.00743339  -0.410377
   0.000861   51453.04   8.717826   0.00742212  -0.460259
   0.001020   50034.64   8.719095   0.00741128  -0.510089
   0.001207   48664.30   8.720320   0.00740084  -0.559555
   0.001431   47351.83   8.721498   0.00739081  -0.608227
   0.001699   46119.58   8.722613   0.00738133  -0.655148
   0.002025   44969.98   8.723668   0.00737237  -0.700054
   0.002427   43903.70   8.724669   0.00736388  -0.742741
   0.002931   42918.81   8.725626   0.00735577  -0.783112
   0.003569   42009.93   8.726547   0.00734798  -0.821215
   0.004383   41168.34   8.727441   0.00734042  -0.857264
   0.005422   40381.33   8.728316   0.00733302  -0.891670
   0.006738   39633.05   8.729178   0.00732575  -0.925024
   0.008385   38907.88   8.730019   0.00731866  -0.957946
   0.010407   38194.10   8.730841   0.00731174  -0.990933
   0.012818   37491.12   8.731641   0.00730501  -1.024004
   0.015618   36799.98   8.732419   0.00729847  -1.057105
   0.018836   36116.12   8.733183   0.00729205  -1.090455
   0.022495   35437.86   8.733931   0.00728578  -1.124137
   0.026598   34767.76   8.734660   0.00727967  -1.158029
   0.031126   34110.36   8.735367   0.00727374  -1.191898
   0.036107   33462.50   8.736054   0.00726798  -1.225897
   0.041522   32826.96   8.736716   0.00726245  -1.259870
   0.047412   32200.63   8.737363   0.00725704  -1.293982
   0.053745   31587.57   8.737990   0.00725180  -1.328002
   0.060531   30986.95   8.738597   0.00724674  -1.361958
   0.067774   30398.44   8.739181   0.00724187  -1.395852
   0.075477   29821.84   8.739742   0.00723719  -1.429681
   0.083678   29254.82   8.740280   0.00723271  -1.463567
   0.092358   28699.98   8.740798   0.00722840  -1.497348
   0.101510   28158.18   8.741297   0.00722425  -1.530955
   0.111135   27629.73   8.741782   0.00722021  -1.564353
   0.121290   27112.23   8.742259   0.00721626  -1.597674
   0.132022   26604.41   8.742730   0.00721234  -1.630992
   0.143306   26107.76   8.743185   0.00720856  -1.664183
   0.155167   25622.24   8.743623   0.00720493  -1.697231
   0.167578   25149.34   8.744046   0.00720142  -1.730016
   0.180728   24683.11   8.744461   0.00719798  -1.762938
   0.194505   24228.47   8.744868   0.00719461  -1.795640
   0.209139   23780.24   8.745279   0.00719121  -1.828490
