- M = 1.20 Mo
- log q(H) = -6.0
- log q(He) = -3.0
- X(O) from Bauer (2023)
- X(Ne) = 0.030
- No distillation
 
    t (Gyr)     Teff      log g        R/Ro      log L/Lo
   2.196482   11733.12   9.042099   0.00546245  -3.294530
   2.231552   11616.95   9.042172   0.00546199  -3.311888
   2.264816   11502.01   9.042245   0.00546153  -3.329234
   2.300074   11379.86   9.042325   0.00546103  -3.347861
   2.334170   11262.41   9.042400   0.00546056  -3.365960
   2.369212   11143.59   9.042476   0.00546008  -3.384460
   2.406778   11025.23   9.042552   0.00545961  -3.403085
   2.441935   10909.98   9.042626   0.00545914  -3.421414
   2.477463   10793.71   9.042701   0.00545867  -3.440102
   2.514989   10679.20   9.042775   0.00545820  -3.458705
   2.550425   10565.12   9.042849   0.00545774  -3.477436
   2.585892   10453.05   9.042922   0.00545728  -3.496034
   2.621617   10341.61   9.042993   0.00545683  -3.514725
   2.658531   10227.53   9.043065   0.00545638  -3.534067
   2.698296   10112.30   9.043137   0.00545593  -3.553823
   2.735421   10000.62   9.043207   0.00545549  -3.573183
   2.772523    9889.99   9.043277   0.00545505  -3.592579
   2.809813    9780.22   9.043347   0.00545461  -3.612037
   2.848785    9666.54   9.043420   0.00545415  -3.632420
   2.887558    9555.77   9.043492   0.00545370  -3.652514
   2.926104    9445.75   9.043563   0.00545325  -3.672703
   2.964134    9339.54   9.043632   0.00545282  -3.692414
   3.002911    9232.79   9.043700   0.00545239  -3.712453
   3.041515    9128.52   9.043766   0.00545198  -3.732248
   3.080821    9024.82   9.043829   0.00545158  -3.752159
   3.120973    8919.24   9.043892   0.00545119  -3.772666
   3.160676    8817.52   9.043952   0.00545081  -3.792651
   3.200690    8716.91   9.044010   0.00545045  -3.812645
   3.241008    8617.43   9.044068   0.00545009  -3.832642
   3.281695    8518.90   9.044124   0.00544973  -3.852675
   3.321733    8423.87   9.044178   0.00544939  -3.872216
   3.364110    8328.18   9.044233   0.00544905  -3.892117
   3.405626    8232.54   9.044288   0.00544870  -3.912237
   3.446430    8140.67   9.044342   0.00544837  -3.931785
   3.486869    8051.31   9.044394   0.00544804  -3.951012
   3.527107    7963.95   9.044446   0.00544771  -3.970017
   3.567573    7880.10   9.044496   0.00544740  -3.988452
   3.606327    7798.24   9.044543   0.00544710  -4.006641
   3.645612    7717.03   9.044591   0.00544680  -4.024875
   3.683719    7639.73   9.044637   0.00544652  -4.042409
   3.720347    7566.75   9.044680   0.00544624  -4.059127
   3.758058    7492.64   9.044726   0.00544596  -4.076272
   3.795048    7421.19   9.044771   0.00544568  -4.092961
   3.830501    7353.89   9.044815   0.00544540  -4.108831
   3.864418    7288.71   9.044858   0.00544513  -4.124339
   3.898427    7226.58   9.044901   0.00544486  -4.139253
   3.932179    7165.36   9.044944   0.00544459  -4.154076
   3.964908    7106.85   9.044986   0.00544432  -4.168362
   3.998335    7047.82   9.045030   0.00544405  -4.182896
   4.029808    6991.70   9.045073   0.00544378  -4.196826
