 #(CO-core: New calculations, following Camisassa et al. 2017, ONe-core: Camisassa et al. 2019)
  #Log(g) log(teff) mWD    tcool(gyr)  R(Rsun)   core   log(L)   TpreWD(gyr)  Mzams     Mbol      G3        Bp3      Rp3         u         g       r          i       z         g         r         i         z         y         U         B         V         R         I         J         H         K         FUV       NUV
  7.80   4.900   0.613     0.00039    0.016369   CO     0.980     0.64559   2.866    2.2901    8.2110    8.0189    8.5800    7.4508    7.9457    8.5080    8.8930    9.2691    8.0210    8.5158    8.9201    9.2179    9.4350    6.6688    7.9428    8.2850    8.4280    8.6280    9.0761    9.2132    9.3322    5.9414    6.5859
  7.80   4.880   0.607     0.00048    0.016271   CO     0.895     0.68761   2.784    2.5015    8.2665    8.0750    8.6331    7.5063    8.0019    8.5624    8.9461    9.3212    8.0775    8.5699    8.9735    9.2704    9.4868    6.7243    7.9996    8.3400    8.4824    8.6811    9.1268    9.2632    9.3811    6.0081    6.6457
  7.80   4.860   0.600     0.00058    0.016172   CO     0.811     0.72985   2.702    2.7129    8.3203    8.1295    8.6847    7.5601    8.0564    8.6152    8.9977    9.3718    8.1324    8.6224    9.0253    9.3214    9.5370    6.7781    8.0548    8.3935    8.5352    8.7327    9.1761    9.3118    9.4287    6.0726    6.7037
  7.80   4.840   0.594     0.00070    0.016072   CO     0.726     0.77203   2.620    2.9243    8.3871    8.1987    8.7470    7.6345    8.1242    8.6799    9.0600    9.4332    8.1993    8.6868    9.0870    9.3804    9.5980    6.8525    8.1241    8.4598    8.5981    8.7932    9.2359    9.3700    9.4831    6.1678    6.7873
  7.80   4.820   0.587     0.00083    0.015975   CO     0.642     0.81319   2.540    3.1355    8.4403    8.2519    8.7979    7.6868    8.1786    8.7316    9.1109    9.4837    8.2534    8.7382    9.1375    9.4312    9.6477    6.9052    8.1788    8.5121    8.6501    8.8440    9.2848    9.4186    9.5306    6.2276    6.8420
  7.80   4.800   0.582     0.00099    0.015895   CO     0.558     1.57064   2.448    3.3460    8.4894    8.3012    8.8448    7.7352    8.2290    8.7793    9.1578    9.5303    8.3035    8.7856    9.1841    9.4780    9.6935    6.9539    8.2295    8.5604    8.6981    8.8908    9.3298    9.4633    9.5742    6.2831    6.8927
  7.80   4.780   0.576     0.00118    0.015829   CO     0.474     3.03404   2.344    3.5560    8.5351    8.3469    8.8883    7.7801    8.2758    8.8236    9.2013    9.5735    8.3500    8.8296    9.2273    9.5215    9.7360    6.9991    8.2765    8.6051    8.7426    8.9343    9.3714    9.5046    9.6145    6.3347    6.9397
  7.80   4.760   0.571     0.00139    0.015760   CO     0.390     4.48373   2.241    3.7658    8.5946    8.4097    8.9444    7.8490    8.3387    8.8823    9.2574    9.6282    8.4123    8.8874    9.2839    9.5762    9.7910    7.0666    8.3420    8.6635    8.7995    8.9895    9.4263    9.5568    9.6695    6.4203    7.0168
  7.80   4.740   0.566     0.00164    0.015689   CO     0.306     5.93632   2.138    3.9757    8.6579    8.4719    9.0019    7.9178    8.4027    8.9405    9.3149    9.6833    8.4748    8.9473    9.3401    9.6313    9.8448    7.1359    8.4067    8.7230    8.8585    9.0451    9.4782    9.6058    9.7197    6.5034    7.0935
  7.80   4.720   0.561     0.00191    0.015617   CO     0.222     7.37926   2.036    4.1855    8.7195    8.5344    9.0673    7.9784    8.4643    9.0039    9.3793    9.7493    8.5361    9.0102    9.4058    9.6972    9.9124    7.1974    8.4710    8.7816    8.9220    9.1104    9.5459    9.6751    9.7866    6.5511    7.1451
  7.80   4.700   0.556     0.00222    0.015547   CO     0.138     8.76874   1.938    4.3950    8.7786    8.5944    9.1301    8.0365    8.5234    9.0648    9.4411    9.8126    8.5949    9.0706    9.4688    9.7604    9.9772    7.2564    8.5327    8.8378    8.9830    9.1731    9.6108    9.7415    9.8506    6.5969    7.1947
  7.80   4.680   0.552     0.00257    0.015480   CO     0.054    10.08676   1.844    4.6039    8.9188    8.7393    9.2522    8.2081    8.6700    9.1949    9.5645    9.9310    8.7357    9.2009    9.5901    9.8790   10.0955    7.4266    8.6860    8.9732    9.1124    9.2934    9.7250    9.8537    9.9681    6.7989    7.3902
  7.80   4.660   0.547     0.00296    0.015414   CO    -0.029    11.38695   1.752    4.8128    9.0724    8.8966    9.3995    8.3866    8.8272    9.3448    9.7114   10.0775    8.8877    9.3499    9.7373   10.0248   10.2432    7.6053    8.8502    9.1172    9.2626    9.4389    9.8715   10.0039   10.1198    6.9726    7.5744
  7.80   4.640   0.542     0.00341    0.015348   CO    -0.113    12.66708   1.661    5.0215    9.1850    9.0153    9.5032    8.5232    8.9448    9.4546    9.8144   10.1782    9.0030    9.4583    9.8407   10.1271   10.3428    7.7417    8.9720    9.2270    9.3694    9.5417    9.9655   10.0960   10.2093    7.1519    7.7295
  7.80   4.620   0.540     0.00390    0.015312   CO    -0.195    12.80539   1.595    5.2273    9.2853    9.1204    9.5936    8.6588    9.0480    9.5486    9.9051   10.2657    9.1038    9.5520    9.9317   10.2146   10.4283    7.8754    9.0795    9.3224    9.4630    9.6301   10.0458   10.1736   10.2852    7.3740    7.9110
  7.80   4.600   0.537     0.00446    0.015278   CO    -0.277    12.80531   1.534    5.4325    9.3865    9.2252    9.6861    8.7861    9.1529    9.6439    9.9955   10.3537    9.2040    9.6469   10.0215   10.3027   10.5135    8.0010    9.1875    9.4197    9.5576    9.7200   10.1269   10.2500   10.3589    7.5621    8.0676
  7.80   4.580   0.534     0.00511    0.015242   CO    -0.359    12.80524   1.473    5.6379    9.4651    9.3092    9.7530    8.8973    9.2352    9.7171   10.0648   10.4168    9.2852    9.7201   10.0908   10.3668   10.5756    8.1113    9.2734    9.4931    9.6283    9.7868   10.1829   10.3033   10.4096    7.7691    8.2268
  7.80   4.560   0.532     0.00586    0.015206   CO    -0.441    12.80517   1.411    5.8432    9.5459    9.3957    9.8252    9.0053    9.3201    9.7928   10.1369   10.4855    9.3694    9.7965   10.1629   10.4355   10.6398    8.2176    9.3618    9.5741    9.7055    9.8572   10.2445   10.3612   10.4648    7.9443    8.3648
  7.80   4.540   0.529     0.00673    0.015169   CO    -0.523    12.80509   1.349    6.0485    9.6268    9.4799    9.8965    9.1122    9.4043    9.8693   10.2080   10.5527    9.4521    9.8723   10.2334   10.5040   10.7047    8.3230    9.4489    9.6518    9.7794    9.9279   10.3031   10.4180   10.5182    8.1161    8.5039
  7.80   4.520   0.527     0.00774    0.015132   CO    -0.605    12.80502   1.290    6.2536    9.7053    9.5630    9.9653    9.2186    9.4858    9.9426   10.2766   10.6192    9.5315    9.9448   10.3022   10.5702   10.7679    8.4283    9.5347    9.7283    9.8521    9.9951   10.3614   10.4727   10.5715    8.2869    8.6417
  7.80   4.500   0.524     0.00892    0.015096   CO    -0.687    12.80495   1.232    6.4586    9.7814    9.6433   10.0335    9.3221    9.5668   10.0132   10.3443   10.6828    9.6109   10.0167   10.3696   10.6365   10.8293    8.5308    9.6185    9.8020    9.9219   10.0611   10.4188   10.5288   10.6256    8.4549    8.7789
  7.80   4.480   0.522     0.01032    0.015060   CO    -0.769    12.80488   1.175    6.6635    9.8557    9.7239   10.0983    9.4257    9.6457   10.0832   10.4084   10.7452    9.6869   10.0853   10.4350   10.6983   10.8890    8.6330    9.7029    9.8727    9.9904   10.1243   10.4735   10.5828   10.6782    8.6241    8.9149
  7.80   4.460   0.520     0.01196    0.015025   CO    -0.851    12.80482   1.120    6.8683    9.9306    9.8028   10.1657    9.5289    9.7245   10.1534   10.4759   10.8075    9.7640   10.1554   10.5024   10.7620   10.9509    8.7336    9.7835    9.9458   10.0608   10.1911   10.5306   10.6366   10.7299    8.7910    9.0514
