  #       Teff 			 log(L/Lsun) 		 tcool(gyr) 			logg(CGS)		  R/R_sun		       G3      			Bp3    			Rp3     		    u      			g      			 r      		 i       		z     				g		       r       			i      			 z       			y  
   78893.822743989585       0.45344600000000002        4.7333599989799781E-004   8.5054891000000001        9.0151999999999993E-003   9.4592812345867046        9.2633942810793357        9.8367501023586996        8.6417261342561389        9.1894829424049362        9.7589493814098986        10.165619957000128        10.531553252074524        9.2675048988049369        9.7649518101769317        10.176641913400125        10.478553252074526        10.699356401790354        7.8997261342561380        9.1846155165305348        9.5340404715025322        9.6798411924513275        9.8866419134001262        10.345333609664753        10.487067625687949        10.608649539952577        7.1609515642289772        7.8124097853071817     
   77586.828559071248       0.42296400000000001        4.9265731101438349E-004   8.5069505000000003        8.9999999999999993E-003   9.4778492859175554        9.2820973121608841        9.8546705021970862        8.6608212635931618        9.2083108273049792        9.7771253344852749        10.183408092152236        10.549222379008141        9.2863386293049768        9.7831320435845139        10.194435894152234        10.496222379008143        10.716774255819194        7.9188212635931645        9.2035799464490697        9.5523455587286090        9.6978907264404182        9.9044358941522344        10.362644146675104        10.504003601242827        10.625072843765691        7.1850191170686930        7.8334755318537983     
   76303.067920233938       0.39254600000000001        5.1275569448411317E-004   8.5083847000000006        8.9850999999999993E-003   9.4960793483298378        9.3004614406043817        9.8722644210899571        8.6795705202283120        9.2267975950123589        9.7949702687059119        10.200873588148545        10.566570972540569        9.3048311338123586        9.8009826677724750        10.211907126948544        10.513570972540569        10.733877523991177        7.9375705202283111        9.2222008270203322        9.5703188221804520        9.7156129745644986        9.9219071269485450        10.379641985983200        10.520633522759271        10.641200687793928        7.2086524009314221        7.8541618562145228     
   75042.622009030572       0.36220300000000000        5.3365742339271096E-004   8.5097916999999992        8.9706000000000004E-003   9.5139463193718345        9.3184614736341640        9.8895067971763542        8.6979486870314542        9.2449180446332608        9.8124591059745487        10.217991309040487        10.583573904841389        9.3229572114332608        9.8184785224377773        10.229030475840483        10.530573904841388        10.750641012506422        7.9559486870314533        9.2404529492323579        9.5879350934368741        9.7329827846386809        9.9390304758404842        10.396301941907327        10.536932228910034        10.657007860976877        7.2318258901971380        7.8744433372811375     
   73805.376495919423       0.33194600000000002        5.5541459558598662E-004   8.5111716000000008        8.9563999999999998E-003   9.5314756676837522        9.3361228115765318        9.9064230423317117        8.7159811986277607        9.2626975875269455        9.8296172806325277        10.234786575123680        10.600256485573270        9.3407422739269439        9.8356449621749054        10.245831261523678        10.547256485573270        10.767089928814828        7.9739811986277598        9.2583617362773492        9.6052197381253119        9.7500254998244937        9.9558312615236790        10.412649212064421        10.552924884213200        10.672519402753940        7.2545654543432665        7.8943455018262529     
   72591.204052649016       0.30177700000000002        5.7807937915458751E-004   8.5125241999999997        8.9423999999999997E-003   9.5486931883897341        9.3534711836813536        9.9230388872160589        8.7336938224655540        9.2801619664760864        9.8464705496055309        10.251285026518207        10.616644340523472        9.3582120632760883        9.8525076653024115        10.262335123318206        10.563644340523471        10.783249793830880        7.9916938224655532        9.2759529428708198        9.6221984480971479        9.7667667857076772        9.9723351233182065        10.428709301436147        10.568636953051939        10.687760647169885        7.2768973438654889        7.9138942288834642     
   71399.800778730278       0.27170400000000000        6.0167822297344745E-004   8.5138482000000000        8.9288000000000006E-003   9.5655539881802696        9.3704616470139364        9.9393092813696349        8.7510417067803168        9.2972662741360672        9.8629739284138900        10.267441507559049        10.632692273236923        9.3753216669360633        9.8690215673254293        10.278496900359048        10.579692273236919        10.799075265104211        8.0090417067803195        9.2931816868581905        9.6388261944475566        9.7831615474033029        9.9884969003590491        10.444436816382083        10.584022935015703        10.702685887038736        7.2987778566211432        7.9330450373237653     
   70230.700466282491       0.24172900000000000        6.2623762918217096E-004   8.5151435000000006        8.9154999999999998E-003   9.5820877065709791        9.3871238130793468        9.9552636308041205        8.7680546029394630        9.3140401690327206        9.8791569167108637        10.283285303405746        10.648429521452377        9.3921007430327190        9.8852160932658588        10.294345877405744        10.595429521452372        10.814595412100628        8.0260546029394622        9.3100776729860879        9.6551324492192325        9.7992391633124871        10.004345877405745        10.459860778147254        10.599111710287138        10.717323741028649        7.3202385151675866        7.9518283027950343     
   69084.083432764630       0.21186800000000000        6.5183577199245230E-004   8.5164074999999997        8.9025000000000007E-003   9.5997892749955867        9.4052152604620503        9.9721221717417983        8.7867768327232518        9.3322472332792046        9.8964229083686952        10.300116160581368        10.664972645611197        9.4102092493016194        9.9024825272082602        10.311187801741799        10.611972645611196        10.831097894450767        8.0447768327232509        9.3285816270889441        9.6725084888649846        9.8164825272082616        10.020998607267924        10.476171219976887        10.615276518320165        10.733413789480597        7.3427613734175416        7.9721843647569521     
   67959.003175421909       0.18211600000000000        6.7852512730094358E-004   8.5176362000000001        8.8900000000000003E-003   9.6174714165336717        9.4233439618922219        9.9889091638740091        8.8055973563295282        9.3504919149459624        9.9136550178038405        10.316894765702731        10.681423556255361        9.4283295637209470        9.9197111644325631        10.327979708674007        10.628423556255356        10.847550247684079        8.0635973563295309        9.3471603606220555        9.6898447193150190        9.8337111644325645        10.037557111137815        10.492409829347885        10.631417364065427        10.749572851836703        7.3651702946256208        7.9925814433126590     
